Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
UKAADBD,"(37.60336538461539, 127.14423076923077)","(37.61177884615385, 127.15384615384616)"
UKAADBB,"(37.61177884615385, 127.14423076923077)","(37.62019230769231, 127.15384615384616)"
UKAABAC,"(37.637019230769226, 127.11538461538461)","(37.64543269230769, 127.125)"
UKAABAA,"(37.64543269230769, 127.11538461538461)","(37.65384615384615, 127.125)"
UKAABAD,"(37.637019230769226, 127.125)","(37.64543269230769, 127.13461538461539)"
UKAABAB,"(37.64543269230769, 127.125)","(37.65384615384615, 127.13461538461539)"
UKAABBC,"(37.637019230769226, 127.13461538461539)","(37.64543269230769, 127.14423076923077)"
UKAABBA,"(37.64543269230769, 127.13461538461539)","(37.65384615384615, 127.14423076923077)"
UKAABBD,"(37.637019230769226, 127.14423076923077)","(37.64543269230769, 127.15384615384616)"
UKAABBB,"(37.64543269230769, 127.14423076923077)","(37.65384615384615, 127.15384615384616)"
UKADBAC,"(37.56971153846155, 127.1923076923077)","(37.57812500000001, 127.20192307692307)"
UKADBAA,"(37.57812500000001, 127.1923076923077)","(37.58653846153847, 127.20192307692307)"
UKADBAD,"(37.56971153846155, 127.20192307692307)","(37.57812500000001, 127.21153846153845)"
UKADBAB,"(37.57812500000001, 127.20192307692307)","(37.58653846153847, 127.21153846153845)"
UKADBBC,"(37.56971153846155, 127.21153846153845)","(37.57812500000001, 127.22115384615384)"
UKADBBA,"(37.57812500000001, 127.21153846153845)","(37.58653846153847, 127.22115384615384)"
UKADBBD,"(37.56971153846155, 127.22115384615384)","(37.57812500000001, 127.23076923076923)"
UKADBBB,"(37.57812500000001, 127.22115384615384)","(37.58653846153847, 127.23076923076923)"
UKABCAC,"(37.60336538461539, 127.15384615384616)","(37.61177884615385, 127.16346153846155)"
UKABCAA,"(37.61177884615385, 127.15384615384616)","(37.62019230769231, 127.16346153846155)"
UKABCAD,"(37.60336538461539, 127.16346153846155)","(37.61177884615385, 127.17307692307693)"
UKABCAB,"(37.61177884615385, 127.16346153846155)","(37.62019230769231, 127.17307692307693)"
UKABCBC,"(37.60336538461539, 127.17307692307693)","(37.61177884615385, 127.18269230769232)"
UKABCBA,"(37.61177884615385, 127.17307692307693)","(37.62019230769231, 127.18269230769232)"
UKABCBD,"(37.60336538461539, 127.18269230769232)","(37.61177884615385, 127.1923076923077)"
UKABCBB,"(37.61177884615385, 127.18269230769232)","(37.62019230769231, 127.1923076923077)"
UKABAAC,"(37.637019230769226, 127.15384615384616)","(37.64543269230769, 127.16346153846155)"
UKABAAA,"(37.64543269230769, 127.15384615384616)","(37.65384615384615, 127.16346153846155)"
UKABAAD,"(37.637019230769226, 127.16346153846155)","(37.64543269230769, 127.17307692307693)"
UKABAAB,"(37.64543269230769, 127.16346153846155)","(37.65384615384615, 127.17307692307693)"
UKABABC,"(37.637019230769226, 127.17307692307693)","(37.64543269230769, 127.18269230769232)"
UKABABA,"(37.64543269230769, 127.17307692307693)","(37.65384615384615, 127.18269230769232)"
UKABABD,"(37.637019230769226, 127.18269230769232)","(37.64543269230769, 127.1923076923077)"
UKABABB,"(37.64543269230769, 127.18269230769232)","(37.65384615384615, 127.1923076923077)"
UKABDCC,"(37.58653846153847, 127.1923076923077)","(37.59495192307693, 127.20192307692307)"
UKABDCA,"(37.59495192307693, 127.1923076923077)","(37.60336538461539, 127.20192307692307)"
UKABDCD,"(37.58653846153847, 127.20192307692307)","(37.59495192307693, 127.21153846153845)"
UKABDCB,"(37.59495192307693, 127.20192307692307)","(37.60336538461539, 127.21153846153845)"
UKABDAC,"(37.60336538461539, 127.1923076923077)","(37.61177884615385, 127.20192307692307)"
UKABDAA,"(37.61177884615385, 127.1923076923077)","(37.62019230769231, 127.20192307692307)"
UKABDAD,"(37.60336538461539, 127.20192307692307)","(37.61177884615385, 127.21153846153845)"
UKABDAB,"(37.61177884615385, 127.20192307692307)","(37.62019230769231, 127.21153846153845)"
UKABBAC,"(37.637019230769226, 127.1923076923077)","(37.64543269230769, 127.20192307692307)"
UKABBAA,"(37.64543269230769, 127.1923076923077)","(37.65384615384615, 127.20192307692307)"
UKABBAD,"(37.637019230769226, 127.20192307692307)","(37.64543269230769, 127.21153846153845)"
UKABBAB,"(37.64543269230769, 127.20192307692307)","(37.65384615384615, 127.21153846153845)"
UKABBBC,"(37.637019230769226, 127.21153846153845)","(37.64543269230769, 127.22115384615384)"
UKABBBA,"(37.64543269230769, 127.21153846153845)","(37.65384615384615, 127.22115384615384)"
UKABBBD,"(37.637019230769226, 127.22115384615384)","(37.64543269230769, 127.23076923076923)"
UKABBBB,"(37.64543269230769, 127.22115384615384)","(37.65384615384615, 127.23076923076923)"
UKDBBBC,"(37.502403846153854, 127.36538461538461)","(37.510817307692314, 127.375)"
UKDBBBA,"(37.510817307692314, 127.36538461538461)","(37.519230769230774, 127.375)"
UKDBBBD,"(37.502403846153854, 127.375)","(37.510817307692314, 127.38461538461539)"
UKDBBBB,"(37.510817307692314, 127.375)","(37.519230769230774, 127.38461538461539)"
UKBCCAC,"(37.53605769230769, 127.23076923076923)","(37.54447115384616, 127.24038461538461)"
UKBCCAA,"(37.54447115384616, 127.23076923076923)","(37.55288461538462, 127.24038461538461)"
UKBCCAD,"(37.53605769230769, 127.24038461538461)","(37.54447115384616, 127.25)"
UKBCCAB,"(37.54447115384616, 127.24038461538461)","(37.55288461538462, 127.25)"
UKBCCBC,"(37.53605769230769, 127.25)","(37.54447115384616, 127.25961538461539)"
UKBCCBA,"(37.54447115384616, 127.25)","(37.55288461538462, 127.25961538461539)"
UKBCCBD,"(37.53605769230769, 127.25961538461539)","(37.54447115384616, 127.26923076923077)"
UKBCCBB,"(37.54447115384616, 127.25961538461539)","(37.55288461538462, 127.26923076923077)"
UKBCACC,"(37.55288461538462, 127.23076923076923)","(37.56129807692308, 127.24038461538461)"
UKBCACA,"(37.56129807692308, 127.23076923076923)","(37.56971153846155, 127.24038461538461)"
UKBCACD,"(37.55288461538462, 127.24038461538461)","(37.56129807692308, 127.25)"
UKBCACB,"(37.56129807692308, 127.24038461538461)","(37.56971153846155, 127.25)"
UKBCAAC,"(37.56971153846155, 127.23076923076923)","(37.57812500000001, 127.24038461538461)"
UKBCAAA,"(37.57812500000001, 127.23076923076923)","(37.58653846153847, 127.24038461538461)"
UKBCAAD,"(37.56971153846155, 127.24038461538461)","(37.57812500000001, 127.25)"
UKBCAAB,"(37.57812500000001, 127.24038461538461)","(37.58653846153847, 127.25)"
UKBCBDC,"(37.55288461538462, 127.28846153846155)","(37.56129807692308, 127.29807692307693)"
UKBCBDA,"(37.56129807692308, 127.28846153846155)","(37.56971153846155, 127.29807692307693)"
UKBCBDD,"(37.55288461538462, 127.29807692307693)","(37.56129807692308, 127.3076923076923)"
UKBCBDB,"(37.56129807692308, 127.29807692307693)","(37.56971153846155, 127.3076923076923)"
UKBABAC,"(37.637019230769226, 127.26923076923077)","(37.64543269230769, 127.27884615384616)"
UKBABAA,"(37.64543269230769, 127.26923076923077)","(37.65384615384615, 127.27884615384616)"
UKBABAD,"(37.637019230769226, 127.27884615384616)","(37.64543269230769, 127.28846153846155)"
UKBABAB,"(37.64543269230769, 127.27884615384616)","(37.65384615384615, 127.28846153846155)"
UKBABBC,"(37.637019230769226, 127.28846153846155)","(37.64543269230769, 127.29807692307693)"
UKBABBA,"(37.64543269230769, 127.28846153846155)","(37.65384615384615, 127.29807692307693)"
UKBABBD,"(37.637019230769226, 127.29807692307693)","(37.64543269230769, 127.3076923076923)"
UKBABBB,"(37.64543269230769, 127.29807692307693)","(37.65384615384615, 127.3076923076923)"
UKBDCAC,"(37.53605769230769, 127.3076923076923)","(37.54447115384616, 127.31730769230768)"
UKBDCAA,"(37.54447115384616, 127.3076923076923)","(37.55288461538462, 127.31730769230768)"
UKBDCAD,"(37.53605769230769, 127.31730769230768)","(37.54447115384616, 127.32692307692307)"
UKBDCAB,"(37.54447115384616, 127.31730769230768)","(37.55288461538462, 127.32692307692307)"
UKBDCBC,"(37.53605769230769, 127.32692307692307)","(37.54447115384616, 127.33653846153845)"
UKBDCBA,"(37.54447115384616, 127.32692307692307)","(37.55288461538462, 127.33653846153845)"
UKBDCBD,"(37.53605769230769, 127.33653846153845)","(37.54447115384616, 127.34615384615384)"
UKBDCBB,"(37.54447115384616, 127.33653846153845)","(37.55288461538462, 127.34615384615384)"
UKBDACC,"(37.55288461538462, 127.3076923076923)","(37.56129807692308, 127.31730769230768)"
UKBDACA,"(37.56129807692308, 127.3076923076923)","(37.56971153846155, 127.31730769230768)"
UKBDACD,"(37.55288461538462, 127.31730769230768)","(37.56129807692308, 127.32692307692307)"
UKBDACB,"(37.56129807692308, 127.31730769230768)","(37.56971153846155, 127.32692307692307)"
UKBDDCC,"(37.519230769230774, 127.34615384615384)","(37.52764423076923, 127.35576923076923)"
UKBDDCA,"(37.52764423076923, 127.34615384615384)","(37.53605769230769, 127.35576923076923)"
UKBDDCD,"(37.519230769230774, 127.35576923076923)","(37.52764423076923, 127.36538461538461)"
UKBDDCB,"(37.52764423076923, 127.35576923076923)","(37.53605769230769, 127.36538461538461)"
UKBDDDC,"(37.519230769230774, 127.36538461538461)","(37.52764423076923, 127.375)"
UKBDDDA,"(37.52764423076923, 127.36538461538461)","(37.53605769230769, 127.375)"
UKBDDDD,"(37.519230769230774, 127.375)","(37.52764423076923, 127.38461538461539)"
UKBDDDB,"(37.52764423076923, 127.375)","(37.53605769230769, 127.38461538461539)"
UKBBAAC,"(37.637019230769226, 127.3076923076923)","(37.64543269230769, 127.31730769230768)"
UKBBAAA,"(37.64543269230769, 127.3076923076923)","(37.65384615384615, 127.31730769230768)"
UKBBAAD,"(37.637019230769226, 127.31730769230768)","(37.64543269230769, 127.32692307692307)"
UKBBAAB,"(37.64543269230769, 127.31730769230768)","(37.65384615384615, 127.32692307692307)"
UKBBABC,"(37.637019230769226, 127.32692307692307)","(37.64543269230769, 127.33653846153845)"
UKBBABA,"(37.64543269230769, 127.32692307692307)","(37.65384615384615, 127.33653846153845)"
UKBBABD,"(37.637019230769226, 127.33653846153845)","(37.64543269230769, 127.34615384615384)"
UKBBABB,"(37.64543269230769, 127.33653846153845)","(37.65384615384615, 127.34615384615384)"
ULCAAAC,"(37.502403846153854, 127.38461538461539)","(37.510817307692314, 127.39423076923077)"
ULCAAAA,"(37.510817307692314, 127.38461538461539)","(37.519230769230774, 127.39423076923077)"
ULCAAAD,"(37.502403846153854, 127.39423076923077)","(37.510817307692314, 127.40384615384616)"
ULCAAAB,"(37.510817307692314, 127.39423076923077)","(37.519230769230774, 127.40384615384616)"
ULCAABC,"(37.502403846153854, 127.40384615384616)","(37.510817307692314, 127.41346153846155)"
ULCAABA,"(37.510817307692314, 127.40384615384616)","(37.519230769230774, 127.41346153846155)"
ULCAABD,"(37.502403846153854, 127.41346153846155)","(37.510817307692314, 127.42307692307693)"
ULCAABB,"(37.510817307692314, 127.41346153846155)","(37.519230769230774, 127.42307692307693)"
ULCABAC,"(37.502403846153854, 127.42307692307693)","(37.510817307692314, 127.43269230769232)"
ULCABAA,"(37.510817307692314, 127.42307692307693)","(37.519230769230774, 127.43269230769232)"
ULCABAD,"(37.502403846153854, 127.43269230769232)","(37.510817307692314, 127.44230769230771)"
ULCABAB,"(37.510817307692314, 127.43269230769232)","(37.519230769230774, 127.44230769230771)"
ULCABBC,"(37.502403846153854, 127.44230769230771)","(37.510817307692314, 127.4519230769231)"
ULCABBA,"(37.510817307692314, 127.44230769230771)","(37.519230769230774, 127.4519230769231)"
ULCABBD,"(37.502403846153854, 127.4519230769231)","(37.510817307692314, 127.46153846153847)"
ULCABBB,"(37.510817307692314, 127.4519230769231)","(37.519230769230774, 127.46153846153847)"
ULCBCBC,"(37.46875, 127.48076923076923)","(37.47716346153847, 127.49038461538461)"
ULCBCBA,"(37.47716346153847, 127.48076923076923)","(37.48557692307693, 127.49038461538461)"
ULCBCBD,"(37.46875, 127.49038461538461)","(37.47716346153847, 127.5)"
ULCBCBB,"(37.47716346153847, 127.49038461538461)","(37.48557692307693, 127.5)"
ULCBAAC,"(37.502403846153854, 127.46153846153847)","(37.510817307692314, 127.47115384615384)"
ULCBAAA,"(37.510817307692314, 127.46153846153847)","(37.519230769230774, 127.47115384615384)"
ULCBAAD,"(37.502403846153854, 127.47115384615384)","(37.510817307692314, 127.48076923076923)"
ULCBAAB,"(37.510817307692314, 127.47115384615384)","(37.519230769230774, 127.48076923076923)"
ULCBADC,"(37.48557692307693, 127.48076923076923)","(37.49399038461539, 127.49038461538461)"
ULCBADA,"(37.49399038461539, 127.48076923076923)","(37.502403846153854, 127.49038461538461)"
ULCBADD,"(37.48557692307693, 127.49038461538461)","(37.49399038461539, 127.5)"
ULCBADB,"(37.49399038461539, 127.49038461538461)","(37.502403846153854, 127.5)"
ULCBABC,"(37.502403846153854, 127.48076923076923)","(37.510817307692314, 127.49038461538461)"
ULCBABA,"(37.510817307692314, 127.48076923076923)","(37.519230769230774, 127.49038461538461)"
ULCBABD,"(37.502403846153854, 127.49038461538461)","(37.510817307692314, 127.5)"
ULCBABB,"(37.510817307692314, 127.49038461538461)","(37.519230769230774, 127.5)"
ULCBDAC,"(37.46875, 127.5)","(37.47716346153847, 127.50961538461539)"
ULCBDAA,"(37.47716346153847, 127.5)","(37.48557692307693, 127.50961538461539)"
ULCBDAD,"(37.46875, 127.50961538461539)","(37.47716346153847, 127.51923076923077)"
ULCBDAB,"(37.47716346153847, 127.50961538461539)","(37.48557692307693, 127.51923076923077)"
ULCBDBC,"(37.46875, 127.51923076923077)","(37.47716346153847, 127.52884615384616)"
ULCBDBA,"(37.47716346153847, 127.51923076923077)","(37.48557692307693, 127.52884615384616)"
ULCBDBD,"(37.46875, 127.52884615384616)","(37.47716346153847, 127.53846153846155)"
ULCBDBB,"(37.47716346153847, 127.52884615384616)","(37.48557692307693, 127.53846153846155)"
ULACCDC,"(37.519230769230774, 127.40384615384616)","(37.52764423076923, 127.41346153846155)"
ULACCDA,"(37.52764423076923, 127.40384615384616)","(37.53605769230769, 127.41346153846155)"
ULACCDD,"(37.519230769230774, 127.41346153846155)","(37.52764423076923, 127.42307692307693)"
ULACCDB,"(37.52764423076923, 127.41346153846155)","(37.53605769230769, 127.42307692307693)"
ULDACCC,"(37.45192307692308, 127.53846153846155)","(37.46033653846154, 127.54807692307693)"
ULDACCA,"(37.46033653846154, 127.53846153846155)","(37.46875, 127.54807692307693)"
ULDACCD,"(37.45192307692308, 127.54807692307693)","(37.46033653846154, 127.55769230769232)"
ULDACCB,"(37.46033653846154, 127.54807692307693)","(37.46875, 127.55769230769232)"
ULDACAC,"(37.46875, 127.53846153846155)","(37.47716346153847, 127.54807692307693)"
ULDACAA,"(37.47716346153847, 127.53846153846155)","(37.48557692307693, 127.54807692307693)"
ULDACAD,"(37.46875, 127.54807692307693)","(37.47716346153847, 127.55769230769232)"
ULDACAB,"(37.47716346153847, 127.54807692307693)","(37.48557692307693, 127.55769230769232)"
ULDACDC,"(37.45192307692308, 127.55769230769232)","(37.46033653846154, 127.56730769230771)"
ULDACDA,"(37.46033653846154, 127.55769230769232)","(37.46875, 127.56730769230771)"
ULDACDD,"(37.45192307692308, 127.56730769230771)","(37.46033653846154, 127.57692307692308)"
ULDACDB,"(37.46033653846154, 127.56730769230771)","(37.46875, 127.57692307692308)"
ULDACBC,"(37.46875, 127.55769230769232)","(37.47716346153847, 127.56730769230771)"
ULDACBA,"(37.47716346153847, 127.55769230769232)","(37.48557692307693, 127.56730769230771)"
ULDACBD,"(37.46875, 127.56730769230771)","(37.47716346153847, 127.57692307692308)"
ULDACBB,"(37.47716346153847, 127.56730769230771)","(37.48557692307693, 127.57692307692308)"
ULDADAC,"(37.46875, 127.57692307692308)","(37.47716346153847, 127.58653846153845)"
ULDADAA,"(37.47716346153847, 127.57692307692308)","(37.48557692307693, 127.58653846153845)"
ULDADAD,"(37.46875, 127.58653846153845)","(37.47716346153847, 127.59615384615384)"
ULDADAB,"(37.47716346153847, 127.58653846153845)","(37.48557692307693, 127.59615384615384)"
ULDADBC,"(37.46875, 127.59615384615384)","(37.47716346153847, 127.60576923076923)"
ULDADBA,"(37.47716346153847, 127.59615384615384)","(37.48557692307693, 127.60576923076923)"
ULDADBD,"(37.46875, 127.60576923076923)","(37.47716346153847, 127.61538461538461)"
ULDADBB,"(37.47716346153847, 127.60576923076923)","(37.48557692307693, 127.61538461538461)"
ULDABDC,"(37.48557692307693, 127.59615384615384)","(37.49399038461539, 127.60576923076923)"
ULDABDA,"(37.49399038461539, 127.59615384615384)","(37.502403846153854, 127.60576923076923)"
ULDABDD,"(37.48557692307693, 127.60576923076923)","(37.49399038461539, 127.61538461538461)"
ULDABDB,"(37.49399038461539, 127.60576923076923)","(37.502403846153854, 127.61538461538461)"
ULDDBBC,"(37.43509615384616, 127.67307692307693)","(37.44350961538462, 127.68269230769232)"
ULDDBBA,"(37.44350961538462, 127.67307692307693)","(37.45192307692308, 127.68269230769232)"
ULDDBBD,"(37.43509615384616, 127.68269230769232)","(37.44350961538462, 127.6923076923077)"
ULDDBBB,"(37.44350961538462, 127.68269230769232)","(37.45192307692308, 127.6923076923077)"
ULDBCAC,"(37.46875, 127.61538461538461)","(37.47716346153847, 127.625)"
ULDBCAA,"(37.47716346153847, 127.61538461538461)","(37.48557692307693, 127.625)"
ULDBCAD,"(37.46875, 127.625)","(37.47716346153847, 127.63461538461539)"
ULDBCAB,"(37.47716346153847, 127.625)","(37.48557692307693, 127.63461538461539)"
ULDBCDC,"(37.45192307692308, 127.63461538461539)","(37.46033653846154, 127.64423076923077)"
ULDBCDA,"(37.46033653846154, 127.63461538461539)","(37.46875, 127.64423076923077)"
ULDBCDD,"(37.45192307692308, 127.64423076923077)","(37.46033653846154, 127.65384615384616)"
ULDBCDB,"(37.46033653846154, 127.64423076923077)","(37.46875, 127.65384615384616)"
ULDBCBC,"(37.46875, 127.63461538461539)","(37.47716346153847, 127.64423076923077)"
ULDBCBA,"(37.47716346153847, 127.63461538461539)","(37.48557692307693, 127.64423076923077)"
ULDBCBD,"(37.46875, 127.64423076923077)","(37.47716346153847, 127.65384615384616)"
ULDBCBB,"(37.47716346153847, 127.64423076923077)","(37.48557692307693, 127.65384615384616)"
ULDBDCC,"(37.45192307692308, 127.65384615384616)","(37.46033653846154, 127.66346153846155)"
ULDBDCA,"(37.46033653846154, 127.65384615384616)","(37.46875, 127.66346153846155)"
ULDBDCD,"(37.45192307692308, 127.66346153846155)","(37.46033653846154, 127.67307692307693)"
ULDBDCB,"(37.46033653846154, 127.66346153846155)","(37.46875, 127.67307692307693)"
ULBBBCC,"(37.62019230769231, 127.65384615384616)","(37.62860576923077, 127.66346153846155)"
ULBBBCA,"(37.62860576923077, 127.65384615384616)","(37.637019230769226, 127.66346153846155)"
ULBBBCD,"(37.62019230769231, 127.66346153846155)","(37.62860576923077, 127.67307692307693)"
ULBBBCB,"(37.62860576923077, 127.66346153846155)","(37.637019230769226, 127.67307692307693)"
ULBBBDC,"(37.62019230769231, 127.67307692307693)","(37.62860576923077, 127.68269230769232)"
ULBBBDA,"(37.62860576923077, 127.67307692307693)","(37.637019230769226, 127.68269230769232)"
ULBBBDD,"(37.62019230769231, 127.68269230769232)","(37.62860576923077, 127.6923076923077)"
ULBBBDB,"(37.62860576923077, 127.68269230769232)","(37.637019230769226, 127.6923076923077)"
ULBBBBC,"(37.637019230769226, 127.67307692307693)","(37.64543269230769, 127.68269230769232)"
ULBBBBA,"(37.64543269230769, 127.67307692307693)","(37.65384615384615, 127.68269230769232)"
ULBBBBD,"(37.637019230769226, 127.68269230769232)","(37.64543269230769, 127.6923076923077)"
ULBBBBB,"(37.64543269230769, 127.68269230769232)","(37.65384615384615, 127.6923076923077)"
UMCCAAC,"(37.43509615384616, 127.6923076923077)","(37.44350961538462, 127.70192307692307)"
UMCCAAA,"(37.44350961538462, 127.6923076923077)","(37.45192307692308, 127.70192307692307)"
UMCCAAD,"(37.43509615384616, 127.70192307692307)","(37.44350961538462, 127.71153846153845)"
UMCCAAB,"(37.44350961538462, 127.70192307692307)","(37.45192307692308, 127.71153846153845)"
UMCCABC,"(37.43509615384616, 127.71153846153845)","(37.44350961538462, 127.72115384615384)"
UMCCABA,"(37.44350961538462, 127.71153846153845)","(37.45192307692308, 127.72115384615384)"
UMCCABD,"(37.43509615384616, 127.72115384615384)","(37.44350961538462, 127.73076923076923)"
UMCCABB,"(37.44350961538462, 127.72115384615384)","(37.45192307692308, 127.73076923076923)"
UMCCDDC,"(37.38461538461539, 127.75)","(37.39302884615385, 127.75961538461539)"
UMCCDDA,"(37.39302884615385, 127.75)","(37.40144230769231, 127.75961538461539)"
UMCCDDD,"(37.38461538461539, 127.75961538461539)","(37.39302884615385, 127.76923076923077)"
UMCCDDB,"(37.39302884615385, 127.75961538461539)","(37.40144230769231, 127.76923076923077)"
UMCCDBC,"(37.40144230769231, 127.75)","(37.409855769230774, 127.75961538461539)"
UMCCDBA,"(37.409855769230774, 127.75)","(37.41826923076923, 127.75961538461539)"
UMCCDBD,"(37.40144230769231, 127.75961538461539)","(37.409855769230774, 127.76923076923077)"
UMCCDBB,"(37.409855769230774, 127.75961538461539)","(37.41826923076923, 127.76923076923077)"
UMCCBCC,"(37.41826923076923, 127.73076923076923)","(37.42668269230769, 127.74038461538461)"
UMCCBCA,"(37.42668269230769, 127.73076923076923)","(37.43509615384616, 127.74038461538461)"
UMCCBCD,"(37.41826923076923, 127.74038461538461)","(37.42668269230769, 127.75)"
UMCCBCB,"(37.42668269230769, 127.74038461538461)","(37.43509615384616, 127.75)"
UMCCBAC,"(37.43509615384616, 127.73076923076923)","(37.44350961538462, 127.74038461538461)"
UMCCBAA,"(37.44350961538462, 127.73076923076923)","(37.45192307692308, 127.74038461538461)"
UMCCBAD,"(37.43509615384616, 127.74038461538461)","(37.44350961538462, 127.75)"
UMCCBAB,"(37.44350961538462, 127.74038461538461)","(37.45192307692308, 127.75)"
UMCCBDC,"(37.41826923076923, 127.75)","(37.42668269230769, 127.75961538461539)"
UMCCBDA,"(37.42668269230769, 127.75)","(37.43509615384616, 127.75961538461539)"
UMCCBDD,"(37.41826923076923, 127.75961538461539)","(37.42668269230769, 127.76923076923077)"
UMCCBDB,"(37.42668269230769, 127.75961538461539)","(37.43509615384616, 127.76923076923077)"
VJCCAAC,"(37.70432692307692, 126.76923076923077)","(37.71274038461538, 126.77884615384616)"
VJCCAAA,"(37.71274038461538, 126.76923076923077)","(37.72115384615384, 126.77884615384616)"
VJCCAAD,"(37.70432692307692, 126.77884615384616)","(37.71274038461538, 126.78846153846155)"
VJCCAAB,"(37.71274038461538, 126.77884615384616)","(37.72115384615384, 126.78846153846155)"
VJCCADC,"(37.6875, 126.78846153846155)","(37.69591346153846, 126.79807692307693)"
VJCCADA,"(37.69591346153846, 126.78846153846155)","(37.70432692307692, 126.79807692307693)"
VJCCADD,"(37.6875, 126.79807692307693)","(37.69591346153846, 126.80769230769232)"
VJCCADB,"(37.69591346153846, 126.79807692307693)","(37.70432692307692, 126.80769230769232)"
VJCCABC,"(37.70432692307692, 126.78846153846155)","(37.71274038461538, 126.79807692307693)"
VJCCABA,"(37.71274038461538, 126.78846153846155)","(37.72115384615384, 126.79807692307693)"
VJCCABD,"(37.70432692307692, 126.79807692307693)","(37.71274038461538, 126.80769230769232)"
VJCCABB,"(37.71274038461538, 126.79807692307693)","(37.72115384615384, 126.80769230769232)"
VJCCDCC,"(37.65384615384615, 126.80769230769232)","(37.66225961538461, 126.81730769230771)"
VJCCDCA,"(37.66225961538461, 126.80769230769232)","(37.67067307692308, 126.81730769230771)"
VJCCDCD,"(37.65384615384615, 126.81730769230771)","(37.66225961538461, 126.8269230769231)"
VJCCDCB,"(37.66225961538461, 126.81730769230771)","(37.67067307692308, 126.8269230769231)"
VJCCDDC,"(37.65384615384615, 126.8269230769231)","(37.66225961538461, 126.83653846153848)"
VJCCDDA,"(37.66225961538461, 126.8269230769231)","(37.67067307692308, 126.83653846153848)"
VJCCDDD,"(37.65384615384615, 126.83653846153848)","(37.66225961538461, 126.84615384615385)"
VJCCDDB,"(37.66225961538461, 126.83653846153848)","(37.67067307692308, 126.84615384615385)"
VJCCDBC,"(37.67067307692308, 126.8269230769231)","(37.67908653846154, 126.83653846153848)"
VJCCDBA,"(37.67908653846154, 126.8269230769231)","(37.6875, 126.83653846153848)"
VJCCDBD,"(37.67067307692308, 126.83653846153848)","(37.67908653846154, 126.84615384615385)"
VJCCDBB,"(37.67908653846154, 126.83653846153848)","(37.6875, 126.84615384615385)"
VJCCBCC,"(37.6875, 126.80769230769232)","(37.69591346153846, 126.81730769230771)"
VJCCBCA,"(37.69591346153846, 126.80769230769232)","(37.70432692307692, 126.81730769230771)"
VJCCBCD,"(37.6875, 126.81730769230771)","(37.69591346153846, 126.8269230769231)"
VJCCBCB,"(37.69591346153846, 126.81730769230771)","(37.70432692307692, 126.8269230769231)"
VJCCBDC,"(37.6875, 126.8269230769231)","(37.69591346153846, 126.83653846153848)"
VJCCBDA,"(37.69591346153846, 126.8269230769231)","(37.70432692307692, 126.83653846153848)"
VJCCBDD,"(37.6875, 126.83653846153848)","(37.69591346153846, 126.84615384615385)"
VJCCBDB,"(37.69591346153846, 126.83653846153848)","(37.70432692307692, 126.84615384615385)"
VJCACCC,"(37.72115384615384, 126.76923076923077)","(37.7295673076923, 126.77884615384616)"
VJCACCA,"(37.7295673076923, 126.76923076923077)","(37.73798076923076, 126.77884615384616)"
VJCACCD,"(37.72115384615384, 126.77884615384616)","(37.7295673076923, 126.78846153846155)"
VJCACCB,"(37.7295673076923, 126.77884615384616)","(37.73798076923076, 126.78846153846155)"
VJCACDC,"(37.72115384615384, 126.78846153846155)","(37.7295673076923, 126.79807692307693)"
VJCACDA,"(37.7295673076923, 126.78846153846155)","(37.73798076923076, 126.79807692307693)"
VJCACDD,"(37.72115384615384, 126.79807692307693)","(37.7295673076923, 126.80769230769232)"
VJCACDB,"(37.7295673076923, 126.79807692307693)","(37.73798076923076, 126.80769230769232)"
VJCDCCC,"(37.65384615384615, 126.84615384615385)","(37.66225961538461, 126.85576923076923)"
VJCDCCA,"(37.66225961538461, 126.84615384615385)","(37.67067307692308, 126.85576923076923)"
VJCDCCD,"(37.65384615384615, 126.85576923076923)","(37.66225961538461, 126.86538461538461)"
VJCDCCB,"(37.66225961538461, 126.85576923076923)","(37.67067307692308, 126.86538461538461)"
VJCDCAC,"(37.67067307692308, 126.84615384615385)","(37.67908653846154, 126.85576923076923)"
VJCDCAA,"(37.67908653846154, 126.84615384615385)","(37.6875, 126.85576923076923)"
VJCDCAD,"(37.67067307692308, 126.85576923076923)","(37.67908653846154, 126.86538461538461)"
VJCDCAB,"(37.67908653846154, 126.85576923076923)","(37.6875, 126.86538461538461)"
VJCDCDC,"(37.65384615384615, 126.86538461538461)","(37.66225961538461, 126.875)"
VJCDCDA,"(37.66225961538461, 126.86538461538461)","(37.67067307692308, 126.875)"
VJCDCDD,"(37.65384615384615, 126.875)","(37.66225961538461, 126.88461538461539)"
VJCDCDB,"(37.66225961538461, 126.875)","(37.67067307692308, 126.88461538461539)"
VJCDCBC,"(37.67067307692308, 126.86538461538461)","(37.67908653846154, 126.875)"
VJCDCBA,"(37.67908653846154, 126.86538461538461)","(37.6875, 126.875)"
VJCDCBD,"(37.67067307692308, 126.875)","(37.67908653846154, 126.88461538461539)"
VJCDCBB,"(37.67908653846154, 126.875)","(37.6875, 126.88461538461539)"
VJCDDAC,"(37.67067307692308, 126.88461538461539)","(37.67908653846154, 126.89423076923077)"
VJCDDAA,"(37.67908653846154, 126.88461538461539)","(37.6875, 126.89423076923077)"
