Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
VJADCA,"(37.80528846153845, 126.84615384615385)","(37.82211538461538, 126.86538461538461)"
VJADCB,"(37.80528846153845, 126.86538461538461)","(37.82211538461538, 126.88461538461539)"
VJDCCC,"(37.65384615384615, 126.92307692307693)","(37.67067307692308, 126.94230769230771)"
VJDCCD,"(37.65384615384615, 126.94230769230771)","(37.67067307692308, 126.96153846153847)"
VJDCCB,"(37.67067307692308, 126.94230769230771)","(37.6875, 126.96153846153847)"
VJDCAC,"(37.6875, 126.92307692307693)","(37.70432692307692, 126.94230769230771)"
VJDCAB,"(37.70432692307692, 126.94230769230771)","(37.72115384615384, 126.96153846153847)"
VJDCBC,"(37.6875, 126.96153846153847)","(37.70432692307692, 126.98076923076923)"
VJDCBD,"(37.6875, 126.98076923076923)","(37.70432692307692, 127.0)"
VJDACA,"(37.73798076923076, 126.92307692307693)","(37.754807692307686, 126.94230769230771)"
VJDACB,"(37.73798076923076, 126.94230769230771)","(37.754807692307686, 126.96153846153847)"
VJDADA,"(37.73798076923076, 126.96153846153847)","(37.754807692307686, 126.98076923076923)"
VJDADB,"(37.73798076923076, 126.98076923076923)","(37.754807692307686, 127.0)"
VJDDCC,"(37.65384615384615, 127.0)","(37.67067307692308, 127.01923076923077)"
VJDDCA,"(37.67067307692308, 127.0)","(37.6875, 127.01923076923077)"
VJDDCB,"(37.67067307692308, 127.01923076923077)","(37.6875, 127.03846153846155)"
VJDDAC,"(37.6875, 127.0)","(37.70432692307692, 127.01923076923077)"
VJDDAA,"(37.70432692307692, 127.0)","(37.72115384615384, 127.01923076923077)"
VJDDAD,"(37.6875, 127.01923076923077)","(37.70432692307692, 127.03846153846155)"
VJDDDB,"(37.67067307692308, 127.05769230769232)","(37.6875, 127.07692307692308)"
VJDDBB,"(37.70432692307692, 127.05769230769232)","(37.72115384615384, 127.07692307692308)"
VKCCCC,"(37.65384615384615, 127.07692307692308)","(37.67067307692308, 127.09615384615384)"
VKCCDA,"(37.67067307692308, 127.11538461538461)","(37.6875, 127.13461538461539)"
VKCCDD,"(37.65384615384615, 127.13461538461539)","(37.67067307692308, 127.15384615384616)"
VKCCDB,"(37.67067307692308, 127.13461538461539)","(37.6875, 127.15384615384616)"
VKDDCC,"(37.65384615384615, 127.3076923076923)","(37.67067307692308, 127.32692307692307)"
VKDDCA,"(37.67067307692308, 127.3076923076923)","(37.6875, 127.32692307692307)"
VKDDCB,"(37.67067307692308, 127.32692307692307)","(37.6875, 127.34615384615384)"
VKDDDA,"(37.67067307692308, 127.34615384615384)","(37.6875, 127.36538461538461)"
VKDDBC,"(37.6875, 127.34615384615384)","(37.70432692307692, 127.36538461538461)"
VKDDBA,"(37.70432692307692, 127.34615384615384)","(37.72115384615384, 127.36538461538461)"
VKDDBB,"(37.70432692307692, 127.36538461538461)","(37.72115384615384, 127.38461538461539)"
VLCCAD,"(37.6875, 127.40384615384616)","(37.70432692307692, 127.42307692307693)"
VLCACC,"(37.72115384615384, 127.38461538461539)","(37.73798076923076, 127.40384615384616)"
VLCACA,"(37.73798076923076, 127.38461538461539)","(37.754807692307686, 127.40384615384616)"
VLCADC,"(37.72115384615384, 127.42307692307693)","(37.73798076923076, 127.44230769230771)"
VLCADD,"(37.72115384615384, 127.44230769230771)","(37.73798076923076, 127.46153846153847)"
VLCADB,"(37.73798076923076, 127.44230769230771)","(37.754807692307686, 127.46153846153847)"
VLCABA,"(37.77163461538461, 127.42307692307693)","(37.78846153846153, 127.44230769230771)"
VLCBAC,"(37.754807692307686, 127.46153846153847)","(37.77163461538461, 127.48076923076923)"
VLCBAD,"(37.754807692307686, 127.48076923076923)","(37.77163461538461, 127.5)"
VLCBAB,"(37.77163461538461, 127.48076923076923)","(37.78846153846153, 127.5)"
VLCBBC,"(37.754807692307686, 127.5)","(37.77163461538461, 127.51923076923077)"
VLCBBA,"(37.77163461538461, 127.5)","(37.78846153846153, 127.51923076923077)"
VLCBBD,"(37.754807692307686, 127.51923076923077)","(37.77163461538461, 127.53846153846155)"
VLADCA,"(37.80528846153845, 127.46153846153847)","(37.82211538461538, 127.48076923076923)"
VLADDC,"(37.78846153846153, 127.5)","(37.80528846153845, 127.51923076923077)"
VODDCC,"(37.65384615384615, 128.53846153846155)","(37.67067307692308, 128.55769230769232)"
VODDCA,"(37.67067307692308, 128.53846153846155)","(37.6875, 128.55769230769232)"
VODDCB,"(37.67067307692308, 128.55769230769232)","(37.6875, 128.5769230769231)"
VODDDA,"(37.67067307692308, 128.5769230769231)","(37.6875, 128.59615384615387)"
VODDDB,"(37.67067307692308, 128.59615384615387)","(37.6875, 128.6153846153846)"
VPCDAA,"(37.70432692307692, 128.69230769230768)","(37.72115384615384, 128.71153846153845)"
VPCDAD,"(37.6875, 128.71153846153845)","(37.70432692307692, 128.73076923076923)"
VPCDAB,"(37.70432692307692, 128.71153846153845)","(37.72115384615384, 128.73076923076923)"
VPCDDA,"(37.67067307692308, 128.73076923076923)","(37.6875, 128.75)"
VPCDDB,"(37.67067307692308, 128.75)","(37.6875, 128.76923076923077)"
VPCDBC,"(37.6875, 128.73076923076923)","(37.70432692307692, 128.75)"
VPCDBA,"(37.70432692307692, 128.73076923076923)","(37.72115384615384, 128.75)"
VPCDBB,"(37.70432692307692, 128.75)","(37.72115384615384, 128.76923076923077)"
VPDCCD,"(37.65384615384615, 128.78846153846155)","(37.67067307692308, 128.80769230769232)"
VPDCCB,"(37.67067307692308, 128.78846153846155)","(37.6875, 128.80769230769232)"
VPDCAD,"(37.6875, 128.78846153846155)","(37.70432692307692, 128.80769230769232)"
VPDCAB,"(37.70432692307692, 128.78846153846155)","(37.72115384615384, 128.80769230769232)"
VPDACD,"(37.72115384615384, 128.78846153846155)","(37.73798076923076, 128.80769230769232)"
VPDAAC,"(37.754807692307686, 128.76923076923077)","(37.77163461538461, 128.78846153846155)"
VPDAAA,"(37.77163461538461, 128.76923076923077)","(37.78846153846153, 128.78846153846155)"
VPDAAB,"(37.77163461538461, 128.78846153846155)","(37.78846153846153, 128.80769230769232)"
VPDADC,"(37.72115384615384, 128.80769230769232)","(37.73798076923076, 128.8269230769231)"
VPDADA,"(37.73798076923076, 128.80769230769232)","(37.754807692307686, 128.8269230769231)"
VPDADD,"(37.72115384615384, 128.8269230769231)","(37.73798076923076, 128.84615384615387)"
VPDBCD,"(37.72115384615384, 128.86538461538464)","(37.73798076923076, 128.88461538461542)"
VPDBDC,"(37.72115384615384, 128.88461538461542)","(37.73798076923076, 128.9038461538462)"
VPDBDD,"(37.72115384615384, 128.9038461538462)","(37.73798076923076, 128.92307692307693)"
VPDBBC,"(37.754807692307686, 128.88461538461542)","(37.77163461538461, 128.9038461538462)"
VPDBBA,"(37.77163461538461, 128.88461538461542)","(37.78846153846153, 128.9038461538462)"
VPBCDB,"(37.80528846153845, 128.8269230769231)","(37.82211538461538, 128.84615384615387)"
VPBCBA,"(37.83894230769231, 128.80769230769232)","(37.855769230769226, 128.8269230769231)"
VPBDAA,"(37.83894230769231, 128.84615384615387)","(37.855769230769226, 128.86538461538464)"
VPBDAD,"(37.82211538461538, 128.86538461538464)","(37.83894230769231, 128.88461538461542)"
VPBDAB,"(37.83894230769231, 128.86538461538464)","(37.855769230769226, 128.88461538461542)"
VPBDDC,"(37.78846153846153, 128.88461538461542)","(37.80528846153845, 128.9038461538462)"
OHDDACC,"(35.80288461538461, 126.38461538461539)","(35.81129807692307, 126.39423076923077)"
OHDDACA,"(35.81129807692307, 126.38461538461539)","(35.81971153846153, 126.39423076923077)"
OHDDACD,"(35.80288461538461, 126.39423076923077)","(35.81129807692307, 126.40384615384616)"
OHDDACB,"(35.81129807692307, 126.39423076923077)","(35.81971153846153, 126.40384615384616)"
OHDDADC,"(35.80288461538461, 126.40384615384616)","(35.81129807692307, 126.41346153846155)"
OHDDADA,"(35.81129807692307, 126.40384615384616)","(35.81971153846153, 126.41346153846155)"
OHDDADD,"(35.80288461538461, 126.41346153846155)","(35.81129807692307, 126.42307692307693)"
OHDDADB,"(35.81129807692307, 126.41346153846155)","(35.81971153846153, 126.42307692307693)"
OHDDDAC,"(35.78605769230769, 126.42307692307693)","(35.79447115384615, 126.43269230769232)"
OHDDDAA,"(35.79447115384615, 126.42307692307693)","(35.80288461538461, 126.43269230769232)"
OHDDDAD,"(35.78605769230769, 126.43269230769232)","(35.79447115384615, 126.44230769230771)"
OHDDDAB,"(35.79447115384615, 126.43269230769232)","(35.80288461538461, 126.44230769230771)"
OHDDBCC,"(35.80288461538461, 126.42307692307693)","(35.81129807692307, 126.43269230769232)"
OHDDBCA,"(35.81129807692307, 126.42307692307693)","(35.81971153846153, 126.43269230769232)"
OHDDBCD,"(35.80288461538461, 126.43269230769232)","(35.81129807692307, 126.44230769230771)"
OHDDBCB,"(35.81129807692307, 126.43269230769232)","(35.81971153846153, 126.44230769230771)"
OHDDBDC,"(35.80288461538461, 126.44230769230771)","(35.81129807692307, 126.4519230769231)"
OHDDBDA,"(35.81129807692307, 126.44230769230771)","(35.81971153846153, 126.4519230769231)"
OHDDBDD,"(35.80288461538461, 126.4519230769231)","(35.81129807692307, 126.46153846153847)"
OHDDBDB,"(35.81129807692307, 126.4519230769231)","(35.81971153846153, 126.46153846153847)"
OHDDBBC,"(35.81971153846153, 126.44230769230771)","(35.828125, 126.4519230769231)"
OHDDBBA,"(35.828125, 126.44230769230771)","(35.83653846153846, 126.4519230769231)"
OHDDBBD,"(35.81971153846153, 126.4519230769231)","(35.828125, 126.46153846153847)"
OHDDBBB,"(35.828125, 126.4519230769231)","(35.83653846153846, 126.46153846153847)"
OICCAAC,"(35.81971153846153, 126.46153846153847)","(35.828125, 126.47115384615384)"
OICCAAA,"(35.828125, 126.46153846153847)","(35.83653846153846, 126.47115384615384)"
OICCAAD,"(35.81971153846153, 126.47115384615384)","(35.828125, 126.48076923076923)"
OICCAAB,"(35.828125, 126.47115384615384)","(35.83653846153846, 126.48076923076923)"
OICCABC,"(35.81971153846153, 126.48076923076923)","(35.828125, 126.49038461538461)"
OICCABA,"(35.828125, 126.48076923076923)","(35.83653846153846, 126.49038461538461)"
OICCABD,"(35.81971153846153, 126.49038461538461)","(35.828125, 126.5)"
OICCABB,"(35.828125, 126.49038461538461)","(35.83653846153846, 126.5)"
OICACDC,"(35.83653846153846, 126.48076923076923)","(35.84495192307692, 126.49038461538461)"
OICACDA,"(35.84495192307692, 126.48076923076923)","(35.85336538461539, 126.49038461538461)"
OICACDD,"(35.83653846153846, 126.49038461538461)","(35.84495192307692, 126.5)"
OICACDB,"(35.84495192307692, 126.49038461538461)","(35.85336538461539, 126.5)"
OICADAC,"(35.85336538461539, 126.5)","(35.86177884615385, 126.50961538461539)"
OICADAA,"(35.86177884615385, 126.5)","(35.87019230769231, 126.50961538461539)"
OICADAD,"(35.85336538461539, 126.50961538461539)","(35.86177884615385, 126.51923076923077)"
OICADAB,"(35.86177884615385, 126.50961538461539)","(35.87019230769231, 126.51923076923077)"
OICABCC,"(35.87019230769231, 126.5)","(35.87860576923077, 126.50961538461539)"
OICABCA,"(35.87860576923077, 126.5)","(35.887019230769226, 126.50961538461539)"
OICABCD,"(35.87019230769231, 126.50961538461539)","(35.87860576923077, 126.51923076923077)"
OICABCB,"(35.87860576923077, 126.50961538461539)","(35.887019230769226, 126.51923076923077)"
OICABAC,"(35.887019230769226, 126.5)","(35.89543269230769, 126.50961538461539)"
OICABAA,"(35.89543269230769, 126.5)","(35.90384615384615, 126.50961538461539)"
OICABAD,"(35.887019230769226, 126.50961538461539)","(35.89543269230769, 126.51923076923077)"
OICABAB,"(35.89543269230769, 126.50961538461539)","(35.90384615384615, 126.51923076923077)"
OICABBC,"(35.887019230769226, 126.51923076923077)","(35.89543269230769, 126.52884615384616)"
OICABBA,"(35.89543269230769, 126.51923076923077)","(35.90384615384615, 126.52884615384616)"
OICABBD,"(35.887019230769226, 126.52884615384616)","(35.89543269230769, 126.53846153846155)"
OICABBB,"(35.89543269230769, 126.52884615384616)","(35.90384615384615, 126.53846153846155)"
OIACDDC,"(35.90384615384615, 126.51923076923077)","(35.91225961538461, 126.52884615384616)"
OIACDDA,"(35.91225961538461, 126.51923076923077)","(35.92067307692308, 126.52884615384616)"
OIACDDD,"(35.90384615384615, 126.52884615384616)","(35.91225961538461, 126.53846153846155)"
OIACDDB,"(35.91225961538461, 126.52884615384616)","(35.92067307692308, 126.53846153846155)"
OIACDBC,"(35.92067307692308, 126.51923076923077)","(35.92908653846154, 126.52884615384616)"
OIACDBA,"(35.92908653846154, 126.51923076923077)","(35.9375, 126.52884615384616)"
OIACDBD,"(35.92067307692308, 126.52884615384616)","(35.92908653846154, 126.53846153846155)"
OIACDBB,"(35.92908653846154, 126.52884615384616)","(35.9375, 126.53846153846155)"
OIACBDC,"(35.9375, 126.51923076923077)","(35.94591346153846, 126.52884615384616)"
OIACBDA,"(35.94591346153846, 126.51923076923077)","(35.95432692307692, 126.52884615384616)"
OIACBDD,"(35.9375, 126.52884615384616)","(35.94591346153846, 126.53846153846155)"
OIACBDB,"(35.94591346153846, 126.52884615384616)","(35.95432692307692, 126.53846153846155)"
OIADACC,"(35.9375, 126.53846153846155)","(35.94591346153846, 126.54807692307693)"
OIADACA,"(35.94591346153846, 126.53846153846155)","(35.95432692307692, 126.54807692307693)"
OIADACD,"(35.9375, 126.54807692307693)","(35.94591346153846, 126.55769230769232)"
OIADACB,"(35.94591346153846, 126.54807692307693)","(35.95432692307692, 126.55769230769232)"
OIADADC,"(35.9375, 126.55769230769232)","(35.94591346153846, 126.56730769230771)"
OIADADA,"(35.94591346153846, 126.55769230769232)","(35.95432692307692, 126.56730769230771)"
OIADADD,"(35.9375, 126.56730769230771)","(35.94591346153846, 126.57692307692308)"
OIADADB,"(35.94591346153846, 126.56730769230771)","(35.95432692307692, 126.57692307692308)"
OIADBCC,"(35.9375, 126.57692307692308)","(35.94591346153846, 126.58653846153845)"
OIADBCA,"(35.94591346153846, 126.57692307692308)","(35.95432692307692, 126.58653846153845)"
OIADBCD,"(35.9375, 126.58653846153845)","(35.94591346153846, 126.59615384615384)"
OIADBCB,"(35.94591346153846, 126.58653846153845)","(35.95432692307692, 126.59615384615384)"
OIADBDC,"(35.9375, 126.59615384615384)","(35.94591346153846, 126.60576923076923)"
OIADBDA,"(35.94591346153846, 126.59615384615384)","(35.95432692307692, 126.60576923076923)"
OIADBDD,"(35.9375, 126.60576923076923)","(35.94591346153846, 126.61538461538461)"
OIADBDB,"(35.94591346153846, 126.60576923076923)","(35.95432692307692, 126.61538461538461)"
OIBCACC,"(35.9375, 126.61538461538461)","(35.94591346153846, 126.625)"
OIBCACA,"(35.94591346153846, 126.61538461538461)","(35.95432692307692, 126.625)"
OIBCACD,"(35.9375, 126.625)","(35.94591346153846, 126.63461538461539)"
OIBCACB,"(35.94591346153846, 126.625)","(35.95432692307692, 126.63461538461539)"
OIBCAAC,"(35.95432692307692, 126.61538461538461)","(35.96274038461539, 126.625)"
OIBCAAA,"(35.96274038461539, 126.61538461538461)","(35.97115384615385, 126.625)"
OIBCAAD,"(35.95432692307692, 126.625)","(35.96274038461539, 126.63461538461539)"
OIBCAAB,"(35.96274038461539, 126.625)","(35.97115384615385, 126.63461538461539)"
OIBCABC,"(35.95432692307692, 126.63461538461539)","(35.96274038461539, 126.64423076923077)"
OIBCABA,"(35.96274038461539, 126.63461538461539)","(35.97115384615385, 126.64423076923077)"
OIBCABD,"(35.95432692307692, 126.64423076923077)","(35.96274038461539, 126.65384615384616)"
OIBCABB,"(35.96274038461539, 126.64423076923077)","(35.97115384615385, 126.65384615384616)"
OIBACDC,"(35.97115384615385, 126.63461538461539)","(35.97956730769231, 126.64423076923077)"
OIBACDA,"(35.97956730769231, 126.63461538461539)","(35.987980769230774, 126.64423076923077)"
OIBACDD,"(35.97115384615385, 126.64423076923077)","(35.97956730769231, 126.65384615384616)"
OIBACDB,"(35.97956730769231, 126.64423076923077)","(35.987980769230774, 126.65384615384616)"
OIBADCC,"(35.97115384615385, 126.65384615384616)","(35.97956730769231, 126.66346153846155)"
OIBADCA,"(35.97956730769231, 126.65384615384616)","(35.987980769230774, 126.66346153846155)"
OIBADCD,"(35.97115384615385, 126.66346153846155)","(35.97956730769231, 126.67307692307693)"
OIBADCB,"(35.97956730769231, 126.66346153846155)","(35.987980769230774, 126.67307692307693)"
OIBADDC,"(35.97115384615385, 126.67307692307693)","(35.97956730769231, 126.68269230769232)"
OIBADDA,"(35.97956730769231, 126.67307692307693)","(35.987980769230774, 126.68269230769232)"
OIBADDD,"(35.97115384615385, 126.68269230769232)","(35.97956730769231, 126.6923076923077)"
OIBADDB,"(35.97956730769231, 126.68269230769232)","(35.987980769230774, 126.6923076923077)"
OIBBCCC,"(35.97115384615385, 126.6923076923077)","(35.97956730769231, 126.70192307692307)"
OIBBCCA,"(35.97956730769231, 126.6923076923077)","(35.987980769230774, 126.70192307692307)"
OIBBCCD,"(35.97115384615385, 126.70192307692307)","(35.97956730769231, 126.71153846153845)"
OIBBCCB,"(35.97956730769231, 126.70192307692307)","(35.987980769230774, 126.71153846153845)"
OIBBCAC,"(35.987980769230774, 126.6923076923077)","(35.99639423076923, 126.70192307692307)"
OIBBCAA,"(35.99639423076923, 126.6923076923077)","(36.00480769230769, 126.70192307692307)"
OIBBCAD,"(35.987980769230774, 126.70192307692307)","(35.99639423076923, 126.71153846153845)"
OIBBCAB,"(35.99639423076923, 126.70192307692307)","(36.00480769230769, 126.71153846153845)"
OIBBCDC,"(35.97115384615385, 126.71153846153845)","(35.97956730769231, 126.72115384615384)"
OIBBCDA,"(35.97956730769231, 126.71153846153845)","(35.987980769230774, 126.72115384615384)"
OIBBCDD,"(35.97115384615385, 126.72115384615384)","(35.97956730769231, 126.73076923076923)"
OIBBCDB,"(35.97956730769231, 126.72115384615384)","(35.987980769230774, 126.73076923076923)"
OIBBCBC,"(35.987980769230774, 126.71153846153845)","(35.99639423076923, 126.72115384615384)"
OIBBCBA,"(35.99639423076923, 126.71153846153845)","(36.00480769230769, 126.72115384615384)"
OIBBCBD,"(35.987980769230774, 126.72115384615384)","(35.99639423076923, 126.73076923076923)"
OIBBCBB,"(35.99639423076923, 126.72115384615384)","(36.00480769230769, 126.73076923076923)"
OIBBACC,"(36.00480769230769, 126.6923076923077)","(36.01322115384615, 126.70192307692307)"
OIBBACA,"(36.01322115384615, 126.6923076923077)","(36.02163461538461, 126.70192307692307)"
OIBBACD,"(36.00480769230769, 126.70192307692307)","(36.01322115384615, 126.71153846153845)"
OIBBACB,"(36.01322115384615, 126.70192307692307)","(36.02163461538461, 126.71153846153845)"
OIBBAAC,"(36.02163461538461, 126.6923076923077)","(36.03004807692308, 126.70192307692307)"
